title,harga,lokasi,tanggal,terjangkau_internet,dibangun,carport,pemandangan,kondisi_properti,konsep_dan_gaya_rumah,listrik,sumber_air,lantai,kamar_mandi,material_lantai,kamar_pembantu,hadap,direnovasi,sertifikat,material_bangunan,lebar_jalan,perabotan,kamar_tidur,luas_bangunan,dapur,ruang_tamu,ruang_makan,hook,garasi,kamar_mandi_pembantu,luas_tanah,kitchen_set,tempat_jemuran,tempat_laundry,one_gate_system,keamanan,kompor,jalur_telepon,keamanan_24_jam,taman,pemanas_air,mesin_cuci,kulkas,masjid,kolam_renang,ac,cctv,wastafel,playground,akses_parkir,kolam_ikan,ac.1,tipe
Dijual Sewa Vila 2 Kamar Tidur Di Bali Pererenan Rf3742 | Rumah123,2760000000,Badung,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,5500,PAM atau PDAM,1.0,2.0,Granit,False,Selatan,2022.0,HS - Hak Sewa,Batako,2 Mobil,Furnished,2.0,80,0,False,False,False,0,False,160,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,villa
"Luxury villa , tenang dan nyaman view sawah dan gunung | Rumah123",2770000000,Gianyar,2024-06-05,False,2022.0,1,Pemukiman Warga,Baru,Minimalis Modern,5500,PAM atau PDAM,3.0,3.0,Granit,True,Utara,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Semi Furnished,3.0,183,0,False,False,False,0,True,198,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,villa
Dijual Villa cantik view laut di nusa dua | Rumah123,2780000000,Badung,2024-06-13,True,2022.0,1,Pantai,Baru,Minimalis Modern,4400,PAM atau PDAM,2.0,3.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Bata Hebel,2 Mobil,Unfurnished,2.0,158,1,True,True,False,1,False,127,False,True,False,True,False,False,True,True,True,False,False,False,False,True,False,False,True,False,True,False,False,villa
VILLA CANTIK BERPADU DENGAN ALAM DEKAT PUSAT UBUD | Rumah123,2790000000,Gianyar,2024-06-13,True,2022.0,1,Pemukiman Warga,Baru,Modern,5500,Sumur Bor,2.0,2.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,1 Mobil,Furnished,2.0,139,1,True,True,False,0,False,140,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,villa
Termurah di Kelasnya Villa di Canggu Siapa Cepat Dia Dapat | Rumah123,2790000000,Badung,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,5500,PAM atau PDAM,1.0,2.0,Granit,False,Selatan,2022.0,HP - Hak Pakai,Batako,2 Mobil,Furnished,2.0,84,0,False,False,False,0,False,150,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,villa
"Jual Cepat Rumah Minimalis 2 Kamar Shm, Banjar Semer Kerobokan | Rumah123",2800000000,Badung,2024-03-28,True,2022.0,1,Pemukiman Warga,Bagus,Minimalis,4400,PAM atau PDAM,1.0,2.0,"Keramik, Marmer, Ubin",False,Barat,2022.0,SHM - Sertifikat Hak Milik,"Batako, Beton, Bata Merah",2 Mobil,Furnished,2.0,150,1,True,True,False,1,False,182,True,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,rumah
Villa Baru 2 Lantai dengan View Sawah dekat Tempat Wisata di Ubud | Rumah123,2800000000,Gianyar,2024-03-23,True,2022.0,1,Pedesaan,Baru,Minimalis Modern,3500,Sumur Bor,2.0,2.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,1 Mobil,Furnished,2.0,150,0,True,True,False,0,False,140,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,villa
Dijual Rumah Bangus Area Jimbaran | Rumah123,2800000000,Badung,2024-03-27,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,5500,PAM atau PDAM,2.0,3.0,Granit,True,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,4.0,155,1,True,True,False,0,True,110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
DIJUAL RUMAH SIAP HUNI 2 LANTAI MODERN STYLE DI RENON | Rumah123,2800000000,Denpasar,2024-05-21,True,2022.0,1,Perkotaan,Bagus,Modern,4400,Sumur Bor,2.0,3.0,Keramik,True,Selatan,2022.0,SHM - Sertifikat Hak Milik,"Beton, Bata Hebel",2 Mobil,Semi Furnished,3.0,152,1,True,True,True,1,True,118,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,rumah
Villa Baru Modern Ready Dekat Ke Pantai Sanur | Rumah123,2800000000,Denpasar,2024-06-13,True,2022.0,1,Pemukiman Warga,Bagus,Minimalis Modern,3500,Sumur Bor,2.0,3.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Semi Furnished,3.0,140,1,True,True,True,1,False,100,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,villa
Rumah Semi Villa Dengan Swimming Pool Di Dekat Pantai sanur | Rumah123,2800000000,Denpasar,2024-06-06,True,2022.0,0,Taman Kota,Baru,Minimalis Modern,5500,Sumur Bor,2.0,3.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,3.0,165,1,True,True,False,1,False,100,False,True,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,villa
Rumah Semi Villa Modern Tropical 2 Lantai Dekat Pantai Sanur | Rumah123,2800000000,Denpasar,2024-06-13,True,2022.0,1,Pemukiman Warga,Bagus,Minimalis Modern,3500,Sumur Bor,2.0,3.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Semi Furnished,3.0,140,1,True,True,False,1,False,100,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,villa
"RUMAH STYLE MEDITERANIAN - CANGGU, BERAWA | Rumah123",2800000000,Badung,2024-06-13,True,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,5500,Sumur Bor,1.0,2.0,Ubin,False,Timur,2022.0,SHM - Sertifikat Hak Milik,Bata Hebel,1 Mobil,Unfurnished,2.0,120,1,True,True,False,0,False,155,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,rumah
D:F-543 Dijual Rumah Murah Padangsambian Denpasar Bali | Rumah123,2800000000,Denpasar,2024-06-07,True,2022.0,0,Pemukiman Warga,Baru,Minimalis Modern,2200,Sumur Bor,2.0,3.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,3.0,100,1,True,True,False,1,False,100,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
New Luxury Villa 2 Bedroom Mderm Style Near Kedungu Beach. | Rumah123,2800000000,Tabanan,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,3500,PAM atau PDAM,1.0,2.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,2.0,160,0,False,False,False,0,False,110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,villa
Rumah 2 Lantai Dekat Perkantoran di Renon | Rumah123,2800000000,Denpasar,2024-06-13,True,2022.0,1,Perkotaan,Butuh Renovasi,Modern,5500,Sumur Bor,1.0,3.0,Granit,True,Utara,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Furnished,3.0,152,1,True,True,False,0,True,118,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,rumah
"Dijual Rumah Strategis Renon Denpasar, Bali | Rumah123",2800000000,Denpasar,2024-06-13,False,2022.0,1,Pemukiman Warga,Bagus,Minimalis Modern,2200,Sumur Bor,2.0,3.0,Granit,True,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,3.0,152,1,True,True,False,0,True,118,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Rumah Villa Cantik Siap Huni di Jimbaran Bali | Rumah123,2800000000,Badung,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,5500,PAM atau PDAM,2.0,2.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Furnished,3.0,180,0,False,False,False,0,False,123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,villa
DHARMA VILLA JIMBARAN | Rumah123,2800000000,Badung,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,3500,PAM atau PDAM,1.0,3.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,2.0,100,0,False,False,False,0,False,100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,villa
Dijual Rumah Minimalis Fully Furnished Lokasi Denpasar Timur | Rumah123,2800000000,Denpasar,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,6600,PAM atau PDAM,1.0,4.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,4.0,200,1,True,True,False,0,False,250,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Villa Minimalist 2 Lantai Bagus di Jimbaran. | Rumah123,2800000000,Badung,2024-06-13,True,2022.0,1,Perkotaan,Bagus,Minimalis Modern,2200,Sumur Bor,2.0,2.0,Granit,False,Utara,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Furnished,3.0,250,1,True,True,False,0,False,126,True,False,False,False,False,True,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,villa
Villa Gress 2 Kamar Tidur Private Pool Di Jimbaran Jl Goa Gong | Rumah123,2800000000,Badung,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,5500,PAM atau PDAM,1.0,3.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,2.0,110,0,False,False,False,0,False,200,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,villa
Rumah 2 Lantai SHM Baru di Jalan taman bali benoa kuta selatan | Rumah123,2800000000,Badung,2024-06-13,True,2022.0,1,Pemukiman Warga,Baru,Minimalis Modern,5500,PAM atau PDAM,2.0,4.0,Keramik,False,Timur,2022.0,SHM - Sertifikat Hak Milik,Bata Hebel,2 Mobil,Furnished,3.0,143,1,True,True,False,1,False,114,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True,False,True,False,True,False,False,rumah
RUMAH 2 LANTAI DIKAWASAN ELITE RENON | Rumah123,2800000000,Denpasar,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,2200,PAM atau PDAM,1.0,4.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,3.0,200,0,False,False,False,0,False,125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Rumah 2 Lantai di Gatsu Barat | Rumah123,2800000000,Denpasar,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,3500,PAM atau PDAM,1.0,3.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,4.0,228,0,False,False,False,0,False,160,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Dijual villa lokasi ungasan kuta selatan badung | Rumah123,2800000000,Badung,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,5500,PAM atau PDAM,2.0,3.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Furnished,2.0,150,1,True,True,False,0,False,140,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,villa
Villa modern 1BR dengan one gate sistem di pecatu di Pecatu | Rumah123,2800000000,Badung,2024-06-13,True,2022.0,0,Pantai,Sudah Renovasi,Minimalis Modern,5500,PAM atau PDAM,1.0,1.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Bata Merah,1 Mobil,Furnished,1.0,93,1,True,True,False,0,False,126,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,villa
VILLA NUSA DUA BENOA | Rumah123,2800000000,Badung,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,2200,PAM atau PDAM,1.0,3.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,4.0,121,0,False,False,False,0,False,190,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,villa
RUMAH DENGAN KONSTRUKSI KAYU JATI JAWA DI PEDUNGAN | Rumah123,2800000000,Denpasar,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,2200,PAM atau PDAM,1.0,2.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,4.0,250,0,False,False,False,0,False,300,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
For Sale Rumah Citraland Bali | Rumah123,2800000000,Denpasar,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,3500,PAM atau PDAM,2.0,3.0,Granit,True,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,3.0,145,0,False,False,False,0,True,128,False,True,False,False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,rumah
Villa Dengan Konsep Minimalis Di Daerah Jimbaran Badung | Rumah123,2800000000,Badung,2024-06-13,True,2022.0,1,Pemukiman Warga,Baru,Minimalis Modern,3300,PAM atau PDAM,1.0,1.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Furnished,1.0,98,1,True,True,False,0,False,120,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,villa
2 Bedroom Freehold Beautiful Off Plan Villa with Rice Field View in Ubud | Rumah123,2800000000,Gianyar,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,5500,PAM atau PDAM,1.0,2.0,Granit,False,Selatan,2022.0,"Lainnya (PPJB,Girik,Adat,dll)",Batako,2 Mobil,Unfurnished,2.0,135,0,False,False,False,1,False,150,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,villa
Villa 3 Bedroom At Jimbaran | Rumah123,2800000000,Badung,2024-06-13,True,2022.0,2,Pemukiman Warga,Bagus,Town House,5500,PAM atau PDAM,2.0,3.0,"Keramik, Marmer",False,Selatan,2022.0,SHM - Sertifikat Hak Milik,"Batako, Beton",2 Mobil,Furnished,3.0,180,0,True,True,False,1,False,200,True,True,False,False,False,True,False,False,True,True,True,True,False,True,True,False,True,False,False,False,False,villa
Villa Ekslusif 1br di Uluwatu Bali Termasuk Furnish Dan Pool | Rumah123,2800000000,Badung,2024-06-13,True,2022.0,1,Pedesaan,Bagus,Modern,4400,PAM atau PDAM,1.0,1.0,"Granit, Keramik, Ubin",False,Barat,2022.0,SHM - Sertifikat Hak Milik,"Beton, Bata Merah, Bata Hebel",1 Mobil,Unfurnished,1.0,93,1,True,True,False,0,False,126,True,True,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,villa
"MURAH VILLA SAKURA BALI, SAKURA REGENCY FULL FURNISHED NYAMAN SIAP HUNI | Rumah123",2800000000,Badung,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,2200,PAM atau PDAM,1.0,3.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,3.0,100,0,False,False,False,0,False,204,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,villa
TOP URGENT DI JUAL VILLA STYLE BALI VIEW SAWAH LOKASI TEGES UBUD GIANYAR | Rumah123,2800000000,Gianyar,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,5500,PAM atau PDAM,1.0,3.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,4.0,205,0,False,False,False,0,False,200,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,villa
RUMAH MEWAH DUA LANTAI SIAP HUNI ONE GATE SYSTEM | Rumah123,2800000000,Badung,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,5500,PAM atau PDAM,1.0,2.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,3.0,115,0,False,False,False,0,False,115,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Premium 1 Bedroom Villa In Babakan Canggu | Rumah123,2800000000,Badung,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,5500,PAM atau PDAM,1.0,1.0,Granit,False,Selatan,2022.0,"Lainnya (PPJB,Girik,Adat,dll)",Batako,2 Mobil,Unfurnished,1.0,145,0,False,False,False,1,False,65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,villa
VILLA DEKAT KAMPUS UNUD JIMBARAN | Rumah123,2800000000,Badung,2024-06-16,False,2022.0,2,Pemukiman Warga,Bagus,Minimalis Modern,5500,PAM atau PDAM,2.0,2.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,3.0,300,0,False,False,False,0,False,126,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,villa
Dijual Rumah Modern Lokasi Nyaman Dan Tenang di Taman Griya - Jimbaran | Rumah123,2800000000,Badung,2024-06-13,False,2022.0,2,Pemukiman Warga,Bagus,Minimalis Modern,5500,PAM atau PDAM,1.0,3.0,Granit,True,Utara,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Furnished,3.0,200,0,False,False,False,2,False,200,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,rumah
Dijual Rumah Ready Unit 2 Lt Murah Hrg 2M-an @Jl.Cok Agung Tresna | Rumah123,2800000000,Denpasar,2024-06-17,False,2022.0,1,Pemukiman Warga,Bagus,Minimalis,7700,Sumur Bor,2.0,4.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,3.0,118,1,True,False,False,0,False,152,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,rumah
"RUMAH STYLE MEDITERANIAN - CANGGU, BERAWA | Rumah123",2800000000,Badung,2024-05-12,True,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,5500,Sumur Bor,1.0,2.0,Ubin,False,Timur,2022.0,SHM - Sertifikat Hak Milik,Bata Hebel,1 Mobil,Unfurnished,2.0,120,1,True,True,False,0,False,155,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,rumah
Villa The Golden Rice Ubud Nego Sampai Deal | Rumah123,2800000000,Gianyar,2024-06-13,False,2022.0,1,Pemukiman Warga,Bagus,Minimalis Modern,5500,PAM atau PDAM,2.0,3.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Furnished,2.0,130,1,True,True,False,0,False,150,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,villa
Dijual villa baru Canggu harga murah bisa nego | Rumah123,2800000000,Badung,2024-06-13,False,2022.0,0,Pemukiman Warga,Baru,Minimalis Modern,5500,PAM atau PDAM,2.0,3.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,"Beton, Bata Merah",2 Mobil,Semi Furnished,3.0,120,1,False,False,False,0,False,100,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,villa
Rumah Modern Siap Huni Di Pusat Kota Renon Denpasar | Rumah123,2800000000,Denpasar,2024-06-13,True,2022.0,1,Pemukiman Warga,Bagus,Minimalis Modern,7700,Sumur Bor,2.0,4.0,Granit,True,Selatan,2022.0,SHM - Sertifikat Hak Milik,Beton,2 Mobil,Furnished,3.0,118,1,True,True,True,0,False,152,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,rumah
Rumah 3 Lantai Semi Furnished di Uji Home Residence Renon | Rumah123,2800000000,Denpasar,2024-06-13,True,2022.0,1,Perkotaan,Bagus,Minimalis Modern,5500,PAM atau PDAM,3.0,3.0,Granit,True,Timur,2022.0,HGB - Hak Guna Bangunan,Batako,2 Mobil,Semi Furnished,3.0,180,1,True,True,False,0,True,139,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,False,False,rumah
Rumah 350 M2 di Taman Griya Jimbaran Bali | Rumah123,2800000000,Badung,2024-06-13,True,2022.0,2,Pemukiman Warga,Bagus,Minimalis Modern,5500,PAM atau PDAM,1.0,3.0,Granit,False,Utara,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,3.0,200,0,True,True,True,0,False,350,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,rumah
